,Ticker,Trade Date,Company,Lead/Joint-Lead Mangers,Offer Price,Opening Price,1st Day Close,1st Day Percent Change,Change Opening,Change Close,Star Ratings,Year,Underpriced
196,SYNP,2000-10-12,Synplicity ,['Robertson Stephens'],8.0,8.46875,11.375,0.421875,0.46875,3.375,3,2000,False
197,ENWV,2000-10-17,EndWave ,['Deutsche Banc Alex. Brown'],14.0,14.90625,14.0625,0.004464286,0.90625,0.0625,3,2000,False
198,REGS,2000-10-17,Regus ,['Merrill Lynch'],18.79,20.03125,19.875,0.057743482,1.24125,1.085,2,2000,False
199,MON,2000-10-18,Monsanto ,"['Goldman, Sachs']",20.0,20.0,21.5,0.075,0.0,1.5,3,2000,False
200,XXIA,2000-10-18,Ixia ,['Merrill Lynch'],13.0,20.0625,20.5,0.5769231,7.0625,7.5,3,2000,False
201,SNP,2000-10-19,China Petroleum & Chemical,['Morgan Stanley Dean Witter'],20.645,20.625,20.75,0.0050859773,-0.02,0.105,2,2000,False
202,WRC,2000-10-20,Westport Resources ,['Credit Suisse First Boston'],15.0,16.0,17.125,0.14166667,1.0,2.125,3,2000,False
203,ALAO,2000-10-20,Alcatel Optronics ,['Morgan Stanley Dean Witter'],71.925,69.0,71.375,-0.0076468545,-2.925,-0.55,1,2000,True
204,MCLS,2000-10-26,MediChem Life Sciences ,['UBS Warburg'],7.0,7.03125,7.6875,0.09821428,0.03125,0.6875,2,2000,False
205,CRXL,2000-10-27,Crucell ,['Goldman Sachs'],14.89,12.625,12.75,-0.14372061,-2.265,-2.14,3,2000,True
206,HYGS,2000-10-27,Hydrogenics ,['Salomon Smith Barney'],12.0,14.0,12.25,0.020833334,2.0,0.25,3,2000,False
207,ESLR,2000-11-02,Evergreen Solar ,['Banc of America'],14.0,15.75,19.0,0.35714287,1.75,5.0,3,2000,False
208,EPL,2000-11-02,Energy Partners ,['Merrill Lynch'],15.0,15.375,14.5,-0.033333335,0.375,-0.5,1,2000,True
209,UTIW,2000-11-02,UTiWorldwide ,['Bear Stearns'],15.0,15.0625,17.4375,0.1625,0.0625,2.4375,1,2000,False
210,OCPI,2000-11-03,Optical Communication Products ,['UBS Warburg'],11.0,18.0,17.875,0.625,7.0,6.875,3,2000,False
211,TMTA,2000-11-07,Transmeta ,['MSDW/DBAB'],21.0,44.0,45.25,1.1547619,23.0,24.25,5,2000,False
212,IFCN,2000-11-09,Inficon ,['Credit Suisse First Boston'],12.66,12.6875,12.5,-0.012638231,0.0275,-0.16,3,2000,True
213,GORX,2000-11-09,Go2Pharmacy ,['Utendhal Capital Partners'],7.875,7.375,7.25,-0.07936508,-0.5,-0.625,1,2000,True
214,CATZ,2000-11-10,Computer Access Tech,['Robertson Stephens'],12.0,13.0625,15.4375,0.28645834,1.0625,3.4375,4,2000,False
215,AEGN,2000-11-10,Aerogen ,['Chase H&Q'],12.0,12.25,12.0,0.0,0.25,0.0,1,2000,False
216,LMNE,2000-11-10,Luminent ,['Credit Suisse First Boston'],12.0,12.0625,12.125,0.010416667,0.0625,0.125,1,2000,False
217,SYT,2000-11-13,Syngenta AG,['Morgan Stanley Dean Witter'],9.63,8.75,8.625,-0.10436137,-0.88,-1.005,2,2000,True
218,ORN,2000-11-14,Orion Power Holdings ,"['Goldman, Sachs']",20.0,22.0,20.0,0.0,2.0,0.0,3,2000,False
219,ADLR,2000-11-14,Adolor ,['Merrill Lynch/Lehman Brothers'],15.0,15.03125,17.375,0.15833333,0.03125,2.375,3,2000,False
220,NVTL,2000-11-16,Novatel Wireless ,['Credit Suisse First Boston'],8.0,8.375,9.0,0.125,0.375,1.0,3,2000,False
221,ARRY,2000-11-17,Array BioPhama ,['Lehman Brothers'],7.5,8.15625,8.75,0.16666667,0.65625,1.25,2,2000,False
222,BCON,2000-11-17,Beacon Power ,['Salomon Smith Barney'],6.0,6.15625,6.71875,0.119791664,0.15625,0.71875,1,2000,False
223,DNCR,2000-11-17,Dynacare ,['UBS Warburg'],10.0,10.1875,10.3125,0.03125,0.1875,0.3125,1,2000,False
224,AFOP,2000-11-21,Alliance Fiber Optic ,['Merrill Lynch'],11.0,11.015625,10.125,-0.07954545,0.015625,-0.875,1,2000,True
225,IMTV,2000-11-21,ImagicTV ,['Merrill Lynch'],11.0,11.03125,9.0,-0.18181819,0.03125,-2.0,1,2000,True
226,TKA,2000-11-21,Telekom Austria AG ,['Merrill Lynch'],15.29,14.0,13.4375,-0.12115762,-1.29,-1.8525,1,2000,True
227,TEM,2000-11-22,Telefonica Moviles ,['BBVA/CSFB'],9.3346,9.25,9.0625,-0.029149616,-0.0846,-0.2721,2,2000,True
228,RIGL,2000-11-29,Rigel Pharmaceuticals ,['Morgan Stanley Dean Witter'],7.0,7.25,7.109375,0.015625,0.25,0.109375,1,2000,False
229,TELN,2000-12-04,Telenor ASA,['Goldman Sachs'],13.63,12.25,12.5625,-0.078319885,-1.38,-1.0675,2,2000,True
230,HBIO,2000-12-07,Harvard Biosceince,['Thomas Weisel Partners'],8.0,8.515625,10.5,0.3125,0.515625,2.5,2,2000,False
231,GRMN,2000-12-08,Garmin ,['Credit Suisse First Boston/Merrill Lynch'],14.0,15.8125,20.0,0.42857143,1.8125,6.0,1,2000,False
232,SP,2000-12-08,Specialty Laboratories ,['Merrill Lynch'],16.0,21.9375,23.3125,0.45703125,5.9375,7.3125,3,2000,False
233,WPL,2000-12-08,W.P. Stewart & Co. ,['Goldman Sachs/Lazard'],20.0,22.0625,24.5,0.225,2.0625,4.5,2,2000,False
234,GEMP,2000-12-11,Gemplus ,['Credit Suisse First Boston'],10.69,12.0,13.375,0.25116932,1.31,2.685,1,2000,False
235,GNVC,2000-12-12,GenVec,['J.P. Morgan'],9.5,10.5625,9.875,0.039473683,1.0625,0.375,2,2000,False
236,RECN,2000-12-15,Resources Connection ,['Credit Suisse First Boston'],12.0,13.625,16.0,0.33333334,1.625,4.0,2,2000,False
237,PEET,2001-01-25,Peet's Coffee & Tea,['W.R. Hambracht'],8.0,8.125,9.375,0.171875,0.125,1.375,1,2001,False
238,ALGN,2001-01-26,Align Technology ,['Deutsche Banc Alex. Brown'],13.0,14.75,17.3125,0.33173078,1.75,4.3125,1,2001,False
239,EXAS,2001-01-31,EXACT Sciences ,['Merrill Lynch'],14.0,14.75,14.75,0.05357143,0.75,0.75,2,2001,False
240,ATPG,2001-02-06,ATP Oil & Gas ,['Lehman Brothers'],14.0,14.0625,14.0,0.0,0.0625,0.0,1,2001,False
241,WEG,2001-02-06,Williams Energy Partners ,"['Lehman Brothers', 'Banc of America Securities']",21.5,24.0,24.0,0.11627907,2.5,2.5,2,2001,False
242,KCIN,2001-02-08,KPMG Consulting ,['Morgan Stanley Dean Witter'],18.0,20.4375,23.484375,0.3046875,2.4375,5.484375,3,2001,False
243,OIS,2001-02-09,Oil States International ,['Merrill Lynch/Credit Suisse First Boston'],9.0,9.02,9.15,0.016666668,0.02,0.15,1,2001,False
244,TWTI,2001-02-09,Third Wave Tech ,['Lehman Brothers'],11.0,11.0,11.0625,0.0056818184,0.0,0.0625,1,2001,False
245,AQA,2001-02-12,AquaCell Technologies ,['Somerset Financial'],5.0,5.0,5.0,0.0,0.0,0.0,1,2001,False
246,GMXR/GMXRW,2001-02-13,GMX Resources ,['Paulson'],8.0,7.75,8.0,0.0,-0.25,0.0,1,2001,False
247,RSTN,2001-02-16,Riverstone Networks ,['Morgan Stanley Dean Witter'],12.0,13.5,13.0625,0.088541664,1.5,1.0625,2,2001,False
248,CEO,2001-02-21,CNOOC,['Merrill Lynch/Credit Suisse First Boston'],15.4,16.5,16.12,0.046753246,1.1,0.72,1,2001,False
249,AFCE,2001-03-02,AFC Enterprises ,"['Goldman, Sachs/Credit Suisse First Boston']",17.0,19.5,20.375,0.1985294,2.5,3.375,3,2001,False
250,SJH,2001-03-06,Stelmar Shipping,['Jefferies/Alpha Finance'],12.0,12.25,12.25,0.020833334,0.25,0.25,3,2001,False
251,SGEN,2001-03-07,Seattle Genetics,['J.P. Morgan'],7.0,7.65625,8.25,0.17857143,0.65625,1.25,1,2001,False
252,EAC,2001-03-09,Encore Acquisition ,"['Goldman, Sachs']",14.0,15.0,14.55,0.039285716,1.0,0.55,2,2001,False
253,LDCL,2001-03-09,Loudcloud ,"['Goldman, Sachs/MSDW']",6.0,6.03125,6.140625,0.0234375,0.03125,0.140625,1,2001,False
254,SURE,2001-03-16,SureBeam,['Merrill Lynch'],10.0,10.015625,8.59375,-0.140625,0.015625,-1.40625,1,2001,True
255,VRST,2001-03-21,Verisity,['Robertson Stephens'],7.0,8.375,8.0,0.14285715,1.375,1.0,2,2001,False
256,AGR,2001-03-28,Agere Systems,['Morgan Stanley Dean Witter'],6.0,6.05,6.02,0.0033333334,0.05,0.02,2,2001,False
257,SLMC,2001-04-05,Select Medical,['Merrill Lynch'],9.5,9.5625,10.125,0.065789476,0.0625,0.625,1,2001,False
258,UDL,2001-04-10,Shamrock Logistics,['Goldman Sachs'],24.5,27.55,28.0,0.14285715,3.05,3.5,3,2001,False
259,ILA,2001-04-23,Aquila ,['Lehman Brothers/Merrill Lynch'],24.0,29.75,27.85,0.16041666,5.75,3.85,3,2001,False
260,RRI,2001-05-01,Reliant Resources ,['Goldman Sachs/Credit Suisse First Boston'],30.0,34.0,33.0,0.1,4.0,3.0,4,2001,False
261,BRZZ,2001-05-02,BRIAZZ ,['WR Hambrecht + Co.'],8.0,8.05,8.03,0.00375,0.05,0.03,1,2001,False
262,SPLX,2001-05-02,Simplex Solutions ,['Credit Suisse First Boston'],12.0,15.15,21.2,0.76666665,3.15,9.2,2,2001,False
263,TASRU,2001-05-08,TASER International ,['Paulson Investment'],13.0,12.5,12.83,-0.013076923,-0.5,-0.17,1,2001,True
264,KMR,2001-05-15,Kinder Morgan Management,['Goldman Sachs'],70.41,70.75,70.5,0.0012782275,0.34,0.09,3,2001,False
265,TELM,2001-05-17,Tellium ,['Morgan Stanley Dean Witter'],15.0,21.81,20.93,0.39533332,6.81,5.93,3,2001,False
266,INET,2001-05-18,Instinet Group LLC ,['CS First Boston /DB Alex Brown'],14.5,17.0,17.65,0.21724138,2.5,3.15,4,2001,False
267,GEG,2001-05-18,Global Power Equip. Group ,['CS First Boston/Salomon Smith Barney'],20.0,29.5,31.45,0.5725,9.5,11.45,3,2001,False
268,BTU,2001-05-22,Peabody Energy,['Lehman Brothers'],28.0,36.0,36.8,0.31428573,8.0,8.8,3,2001,False
269,SWRG,2001-05-23,Smith & Wollensky,['CE Unterberg Towbin'],8.5,8.51,7.77,-0.08588235,0.01,-0.73,1,2001,True
270,ULAB,2001-06-06,Unilab,['Salomon Smith Barney/CF First Boston'],16.0,21.5,23.0,0.4375,5.5,7.0,4,2001,False
271,TORC,2001-06-07,Torch Offshore ,['UBS Warburg'],16.0,18.105,16.63,0.039375,2.105,0.63,3,2001,False
272,ADS,2001-06-08,Alliance Data Systems ,['Bear Stearns/Merrill Lynch'],12.0,13.19,14.0,0.16666667,1.19,2.0,3,2001,False
273,USPI,2001-06-08,United Surgical Partners ,['Credit Suisse First Boston'],14.0,15.11,18.12,0.2942857,1.11,4.12,3,2001,False
274,GMR,2001-06-12,General Maritime,['Lehman Brothers'],18.0,18.0,16.75,-0.06944445,0.0,-1.25,3,2001,True
275,WSH,2001-06-12,Willis Group Holdings,['Salomon Smith Barney'],13.5,16.5,16.6,0.22962964,3.0,3.1,3,2001,False
276,KFT,2001-06-13,Kraft Foods,['Credit Suisse First Boston/Salomon Smith Barney'],31.0,31.5,31.25,0.008064516,0.5,0.25,4,2001,False
277,ORH,2001-06-14,Odyssey Re Holdings ,['Banc of America/CIBC World Markets'],18.0,17.8,17.2,-0.044444446,-0.2,-0.8,3,2001,True
278,FTI,2001-06-14,FMC Technologies ,['Merrill Lymch'],20.0,21.55,22.0,0.1,1.55,2.0,3,2001,False
279,STO,2001-06-18,STATOIL ASA ,['Morgan Stanley Dean Witter/UBS Warburg'],7.47,7.48,7.48,0.0013386881,0.01,0.01,1,2001,False
280,REVU,2001-06-19,Princeton Review,['J.P. Morgan'],11.0,11.01,9.5,-0.13636364,0.01,-1.5,3,2001,True
281,PNX,2001-06-20,Phoenix Companies ,['Morgan Stanley Dean Witter/Merrill Lynch'],17.5,17.8,16.76,-0.042285714,0.3,-0.74,3,2001,True
282,MLTC,2001-06-21,Multilink Technology ,['Credit Suisse First Boston'],9.0,9.5,11.9,0.32222223,0.5,2.9,2,2001,False
283,GLYN,2001-06-27,Galyan's Trading ,['Goldman Sachs/Salomon Smith Barney'],19.0,20.0,20.47,0.07736842,1.0,1.47,3,2001,False
284,MOSY,2001-06-28,Monolithic System Technology,['A.G. Edwards & Sons'],10.0,10.01,11.22,0.122,0.01,1.22,2,2001,False
285,WMGI,2001-07-13,Wright Medical Group,['JP Morgan'],12.5,15.31,15.61,0.2488,2.81,3.11,2,2001,False
286,ACN,2001-07-19,Accenture ,['Goldman Sachs/Morgan Stanley Dean Witter'],14.5,15.1,15.17,0.046206895,0.6,0.67,3,2001,False
287,BABY,2001-07-20,Natus Medical ,['Dain Rauscher Wessels'],11.0,11.495,14.45,0.31363636,0.495,3.45,3,2001,False
288,MDTH,2001-07-24,MedCath,['Deutsche Banc Alex. Brown/Banc of America'],25.0,25.01,25.87,0.0348,0.01,0.87,3,2001,False
289,NRGY,2001-07-26,Inergy LP ,['A.G. Edwards & Sons'],22.0,23.26,23.0,0.045454547,1.26,1.0,3,2001,False
290,AIQ,2001-07-27,Alliance Imaging ,['Deutsche Banc Alex. Brown/Salomon Smith Barney'],13.0,13.0,13.15,0.011538462,0.0,0.15,1,2001,False
291,PDFS,2001-07-27,PDF Solutions ,['Credit Suisse First Boston'],12.0,13.4,15.15,0.2625,1.4,3.15,2,2001,False
292,HPLA,2001-07-31,HPL Technologies,['UBS Warburg'],11.0,13.56,13.35,0.21363637,2.56,2.35,2,2001,False
293,BG,2001-08-02,Bunge ,['Morgan Stanley/Credit Suisse First Boston'],16.0,16.0,16.0,0.0,0.0,0.0,2,2001,False
294,OMCL,2001-08-07,Omnicell,['US Bancorp Piper Jaffray'],7.0,7.2,9.51,0.35857144,0.2,2.51,2,2001,False
295,IAIA,2001-08-09,Intier Automotive,['BMN Nesbitt Burns/Credit Suisse First Boston'],13.72,13.7,14.0,0.020408163,-0.02,0.28,2,2001,False
296,MYK,2001-08-10,Mykrolis ,['Banc of America/Salomon Smith Barney'],15.0,17.25,16.25,0.083333336,2.25,1.25,2,2001,False
297,MXRE,2001-08-14,Max Re Capital,['Morgan Stanley/Salomon Smith Barney'],16.0,15.8,15.5,-0.03125,-0.2,-0.5,1,2001,True
298,GIVN,2001-10-04,Given Imaging,['Lehman Brothers/CSFirst Boston'],12.0,12.46,12.47,0.039166667,0.46,0.47,2,2001,False
299,THER,2001-10-11,TheraSense,['US Bancorp Piper Jaffray'],19.0,24.25,24.92,0.31157896,5.25,5.92,2,2001,False
300,PFG,2001-10-23,Principal Financial Group ,['Goldman Sachs'],18.5,20.5,21.0,0.13513513,2.0,2.5,2,2001,False
301,PVR,2001-10-25,Penn Virginia Resources Partners,['Lehman Brothers/UBS Warburg'],21.0,22.75,22.7,0.08095238,1.75,1.7,3,2001,False
302,CCRN,2001-10-25,Cross Country ,['Merrill Lynch/Salomon Smith Barney'],17.0,20.26,20.37,0.19823529,3.26,3.37,3,2001,False
303,ATH,2001-10-30,Anthem ,['Goldman Sachs'],36.0,40.5,40.9,0.13611111,4.5,4.9,3,2001,False
304,LGVN,2001-10-31,LogicVision,['UBS Warburg'],9.0,9.71,9.61,0.067777775,0.71,0.61,2,2001,False
305,ODSY,2001-10-31,Odyssey HealthCare ,['Merrill Lynch'],15.0,15.9,17.25,0.15,0.9,2.25,3,2001,False
306,AMGP,2001-11-06,AMERIGROUP,['Banc of America/UBS Warburg'],17.0,17.29,20.9,0.22941177,0.29,3.9,3,2001,False
307,ABCO,2001-11-13,Advisory Board (The) ,['CS First Boston/DB Alex Brown'],19.0,22.55,24.25,0.27631578,3.55,5.25,3,2001,False
308,AHS,2001-11-13,AMN Healthcare Services ,['Banc of America/UBS/JP Morgan'],17.0,21.0,21.66,0.27411765,4.0,4.66,3,2001,False
309,FPHC,2001-11-13,Fisher & Paykel HealthCare ,['Deutsche Banc Alex Brown'],18.0,21.55,22.95,0.275,3.55,4.95,2,2001,False
310,DJO,2001-11-15,dj Orthopedics ,['Goldman Sachs/JP Morgan'],17.0,17.0,15.25,-0.10294118,0.0,-1.75,3,2001,True
311,BFUN,2001-11-15,BAM! Entertainment  ,['Jefferies/Morgan Keegan'],8.0,8.6,8.71,0.08875,0.6,0.71,2,2001,False
312,WTW,2001-11-15,Weight Watchers International ,['CS First Boston/Goldman Sachs'],24.0,29.75,29.5,0.22916667,5.75,5.5,3,2001,False
313,DVS,2001-11-16,Diversity Security Group,['GunnAllen Financial'],7.0,7.25,8.14,0.16285715,0.25,1.14,1,2001,False
314,MHLXU,2001-11-16,microHelix,['Paulson Investment'],6.0,5.8,5.85,-0.025,-0.2,-0.15,1,2001,True
315,LAVA,2001-11-20,Magma Design Automation ,['Credit Suisse First Boston'],13.0,18.25,18.99,0.46076924,5.25,5.99,3,2001,False
316,MDCVU,2001-11-21,MedicalCV ,['Equity Securities'],4.5,4.5,4.0,-0.11111111,0.0,-0.5,1,2001,True
317,WOOF,2001-11-21,VCA Antech ,['CS First Boston/Goldman Sachs'],10.0,9.1,9.34,-0.066,-0.9,-0.66,1,2001,True
318,MCGC,2001-11-29,MCG Capital,"['Friedman, Billingd Ramsey']",17.0,15.5,16.77,-0.0135294115,-1.5,-0.23,1,2001,True
319,ACH,2001-12-05,Aluminum Corp of China (Chalco) ,"['Morgan Stanley', ""China Int'l/Merrill Lynch""]",17.69,18.4,18.27,0.032786883,0.71,0.58,1,2001,False
320,LWSN,2001-12-07,Lawson Software,['Lehman Brothers'],14.0,15.53,15.82,0.13,1.53,1.82,2,2001,False
321,RMK,2001-12-11,ARAMARK Worldwide ,['Goldman Sachs/JP Morgan'],23.0,26.0,25.4,0.104347825,3.0,2.4,3,2001,False
322,CHR,2001-12-11,Converium Holdings ,['UBS Warburg'],24.59,24.68,24.59,0.0,0.09,0.0,1,2001,False
323,NSCN,2001-12-12,NetScreen Thecnologies ,['Goldman Sachs'],16.0,23.76,23.72,0.4825,7.76,7.72,3,2001,False
324,CNTE,2001-12-13,Centene ,['SG Cowen Securities'],14.0,14.27,17.2,0.22857143,0.27,3.2,3,2001,False
325,PRU,2001-12-13,Prudential Financial ,"['Goldman, Sachs/Prudential Securities']",27.5,29.1,29.3,0.06545454,1.6,1.8,3,2001,False
326,NSDA,2001-12-13,Nassda ,['Robertson Stephens/SG Cowen'],11.0,15.25,15.45,0.40454546,4.25,4.45,3,2001,False
327,NWBT,2001-12-14,Northwest Biotherapeutics ,"['C.E. Unterberg, Towbin']",5.0,5.1,5.31,0.062,0.1,0.31,1,2001,False
328,UDI,2001-12-14,United Defense Industries,['Lehman Brothers/Goldman Sachs'],19.0,20.1,19.27,0.014210526,1.1,0.27,3,2001,False
329,BAXS,2001-12-14,Bruker AXS ,['UBS Warburg/Thomas Weisel Partners'],6.0,6.5,6.5,0.083333336,0.5,0.5,1,2001,False
330,APPX,2001-12-14,American Pharmaceutical Partners ,['CIBC World Markets'],16.0,18.15,19.75,0.234375,2.15,3.75,2,2001,False
331,SYNA,2002-01-28,Synaptics,['Bear Stearns'],11.0,13.11,13.11,0.19181818,2.11,2.11,2,2002,False
332,ZGEN,2002-02-01,ZymoGenetics ,['Lehman Brothers/Merrill Lynch'],12.0,12.01,12.05,0.004166667,0.01,0.05,1,2002,False
333,CG,2002-02-01,Carolina Group (Loews Corp.) ,['Salomon Smith Barney/Morgan Stanley'],28.0,30.05,29.1,0.039285716,2.05,1.1,3,2002,False
334,SXL,2002-02-05,Sunoco Logistics Partners ,['Lehman Brothers'],20.25,21.25,22.1,0.09135803,1.0,1.85,3,2002,False
335,MANT,2002-02-07,ManTech International,['Jefferies'],16.0,17.1,18.21,0.138125,1.1,2.21,3,2002,False
336,WBD,2002-02-08,Wimm Bill Dann Foods ,['ING Barings'],19.5,22.0,22.6,0.15897436,2.5,3.1,2,2002,False
337,GME,2002-02-13,GameStop ,['Salomon Smith Barney'],18.0,19.5,20.1,0.11666667,1.5,2.1,3,2002,False
338,PYPL,2002-02-15,PayPal,['Salomon Smith Barney'],13.0,15.41,20.09,0.5453846,2.41,7.09,3,2002,False
339,PETC,2002-02-22,PETCO Animal Supplies ,['Merrill Lynch/Morgan Stanley'],19.0,19.36,20.0,0.05263158,0.36,1.0,2,2002,False
340,IDE,2002-02-27,Integrated Defense ,['Credit Suisse First Boston'],22.0,26.75,25.0,0.13636364,4.75,3.0,3,2002,False
341,TNP,2002-03-05,Tsakos Energy Navigation ,['JP Morgan'],15.0,15.9,15.1,0.006666667,0.9,0.1,1,2002,False
342,WCI,2002-03-12,WCI Communities ,['UBS Warburg'],19.0,22.6,22.67,0.1931579,3.6,3.67,3,2002,False
343,ANT,2002-03-12,Anteon International ,['Goldman Sachs'],18.0,21.0,20.05,0.11388889,3.0,2.05,3,2002,False
344,ABG,2002-03-14,Asbury Automotive Group ,['Goldman Sachs/Merrill Lynch'],16.5,16.9,16.8,0.018181818,0.4,0.3,3,2002,False
345,ACL,2002-03-21,Alcon ,['CS First Boston/Merrill Lynch'],33.0,33.9,34.0,0.030303031,0.9,1.0,3,2002,False
346,TAP.A,2002-03-22,Travelers Property Casualty,['Salomon Smith Barney'],18.5,19.55,19.56,0.057297297,1.05,1.06,3,2002,False
347,MEDT,2002-03-27,MedSource Technologies ,['Morgan Stanley'],12.0,12.51,13.0,0.083333336,0.51,1.0,1,2002,False
348,EFH,2002-04-09,Empire Financial Holding,['Keefe Bruyette'],6.0,6.0,5.35,-0.108333334,0.0,-0.65,1,2002,True
349,RNA,2002-04-12,Ribapharm,['UBS Warburg'],10.0,10.0,10.8,0.08,0.0,0.8,1,2002,False
350,JBLU,2002-04-12,JetBlue Airways ,['Morgan Stanley/Merrill Lynch'],27.0,37.52,45.0,0.6666667,10.52,18.0,3,2002,False
351,XJT,2002-04-18,ExpressJet Holdings ,['Salomon Smith Barney/Morgan Stanley'],16.0,17.1,16.0,0.0,1.1,0.0,3,2002,False
352,MRN,2002-04-18,Medical Staffing Network Holdings ,['Lehman Brothers'],19.0,23.0,21.5,0.13157895,4.0,2.5,3,2002,False
353,HTG,2002-04-24,Heritage Property Invest. Trust ,['Merrill Lynch'],25.0,25.1,25.05,0.002,0.1,0.05,2,2002,False
354,DOVP,2002-04-25,DOV Pharmaceutical ,['CIBC World Markets/Lehman Brothers'],13.0,11.25,8.7,-0.33076924,-1.75,-4.3,1,2002,True
355,PCO,2002-04-29,Premcor ,['Morgan Stanley/Credit Suisse First Boston'],24.0,27.75,28.25,0.17708333,3.75,4.25,3,2002,False
356,TVL,2002-05-03,LIN TV ,['Deutsche Bank Securities'],22.0,23.0,25.0,0.13636364,1.0,3.0,3,2002,False
357,QUIN,2002-05-07,Quinton Cardiology Systems ,['Adams Harkness'],7.0,7.5,7.19,0.027142856,0.5,0.19,1,2002,False
358,RGC,2002-05-09,Regal Entertainment Group ,['CS First Boston/Lehman Brothers'],19.0,22.0,21.75,0.14473684,3.0,2.75,2,2002,False
359,VRNT,2002-05-16,Verint Systems ,['Lehman Brothers'],16.0,16.1,14.49,-0.094375,0.1,-1.51,2,2002,True
360,DWMA,2002-05-16,Dickie Walker Marine ,['Schneider Securities'],5.0,5.26,5.32,0.064,0.26,0.32,1,2002,False
361,ARO,2002-05-16,Aeropostale ,['Bear Stearns/Merrill Lynch'],18.0,24.9,27.75,0.5416667,6.9,9.75,3,2002,False
362,KYPH,2002-05-17,Kyphon ,['US Bancorp Piper Jaffray'],15.0,18.31,17.05,0.13666667,3.31,2.05,2,2002,False
363,MWE,2002-05-21,MarkWest Energy Partners ,['AG Edwards/RBC Capital'],20.5,21.5,20.55,0.0024390244,1.0,0.05,2,2002,False
364,CPSI,2002-05-21,Computer Programs and Systems,['Morgan Keegan/Raymond James'],16.5,17.5,18.12,0.09818182,1.0,1.62,2,2002,False
365,LQMT,2002-05-22,Liquidmetals Technologies ,['Merrill Lynch'],15.0,15.01,15.03,0.002,0.01,0.03,2,2002,False
366,ATRS,2002-05-23,Altiris ,['CS First Boston'],10.0,9.0,8.87,-0.113,-1.0,-1.13,2,2002,True
367,ELAB,2002-05-23,Eon Labs ,['CS First Boston/Goldman Sachs'],15.0,15.01,15.05,0.0033333334,0.01,0.05,3,2002,False
368,NFLX,2002-05-23,Netflix ,['Merrill Lynch'],15.0,16.19,16.75,0.11666667,1.19,1.75,3,2002,False
369,SRX,2002-05-24,SRA International ,['Salomon Smith Barney'],18.0,22.25,22.7,0.2611111,4.25,4.7,3,2002,False
370,OSTK,2002-05-30,Overstock.com,['WR Hambrecht+Co'],13.0,13.5,13.03,0.0023076923,0.5,0.03,1,2002,False
371,PLUM,2002-06-04,Plumtree Software ,['Goldman Sachs'],8.5,9.61,8.5,0.0,1.11,0.0,2,2002,False
372,VNX,2002-06-05,Veridian ,['Credit Suisse First Boston'],16.0,18.0,18.15,0.134375,2.0,2.15,3,2002,False
373,PACR,2002-06-12,Pacer International,['CS First Boston/Bear Stearns'],15.0,15.0,15.95,0.06333333,0.0,0.95,3,2002,False
374,PCAF,2002-06-18,Printcafe Software ,['UBS Warburg'],10.0,10.01,8.0,-0.2,0.01,-2.0,1,2002,True
375,CTMI,2002-06-20,CTI Molecular Imaging ,['Credit Suisse First Boston'],17.0,17.35,19.5,0.14705883,0.35,2.5,2,2002,False
376,BGFV,2002-06-25,Big 5 Sporting Goods ,['Credit Suisse First Boston'],13.0,13.01,13.17,0.013076923,0.01,0.17,1,2002,False
377,HEW,2002-06-27,Hewitt Associates ,['Goldman Sachs'],19.0,22.0,23.5,0.23684211,3.0,4.5,3,2002,False
378,MTCT,2002-06-28,MTC Technologies ,['Legg Mason Wood Walker'],17.0,20.01,18.8,0.105882354,3.01,1.8,3,2002,False
379,IRGI,2002-06-28,Inveresk Research Group ,['Bear Stearns/UBS Warburg'],13.0,13.01,13.01,0.00076923077,0.01,0.01,1,2002,False
380,CIT,2002-07-01,CIT Group ,['Goldman Sachs/Lehman Brothers'],23.0,23.0,22.0,-0.04347826,0.0,-1.0,1,2002,True
381,KIRK,2002-07-11,Kirkland's ,['Merrill Lynch'],15.0,15.1,14.85,-0.01,0.1,-0.15,1,2002,True
382,HETC,2002-07-12,HealtheTech,['UBS Warburg/CS First Boston'],7.5,7.74,7.6,0.013333334,0.24,0.1,1,2002,False
383,RRGB,2002-07-19,Red Robin Gourmet Burgers ,['Banc of America/US Bancorp Piper Jaffray'],12.0,12.26,12.22,0.018333333,0.26,0.22,1,2002,False
384,PPX,2002-07-23,Pacific Energy Partners,['Salomon Smith Barney'],19.5,19.5,19.0,-0.025641026,0.0,-0.5,1,2002,True
385,LF,2002-07-25,LeapFrog Enterprises ,['Merrill Lynch/Salomon Smith Barney'],13.0,15.5,15.85,0.21923077,2.5,2.85,2,2002,False
386,WRS,2002-08-16,Windrose Medical Properties Trust ,"['Ferris, Baker Watts/Morgan Keegan']",12.0,12.0,12.0,0.0,0.0,0.0,1,2002,False
387,MRH,2002-10-10,Montpelier Re Holdings ,['Morgan Stanley/BofA/CS First Boston'],20.0,22.0,23.5,0.175,2.0,3.5,1,2002,False
388,NCT,2002-10-10,Newcastle Investment ,['Bear Stearns/Lehman Brothers'],13.0,13.0,12.5,-0.03846154,0.0,-0.5,1,2002,True
389,NRP,2002-10-11,Natural Resource Partners ,['Salomon Smith Barney/Lehman Brothers'],20.0,20.0,19.4,-0.03,0.0,-0.6,2,2002,True
