,Model Name,Accuracy,bootstrap,ccp_alpha,class_weight,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start
478,random_forest_898,0.9176470588235294,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,800,,False,,0,False
479,random_forest_640,0.7666666666666667,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,600,,False,,0,False
480,random_forest_654,0.9176470588235294,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,600,,False,,0,False
481,random_forest_132,0.8058823529411765,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,200,,False,,0,False
482,random_forest_867,0.9215686274509803,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,800,,False,,0,False
483,random_forest_873,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,800,,False,,0,False
484,random_forest_683,0.9156862745098039,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,650,,False,,0,False
485,random_forest_697,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,650,,False,,0,False
486,random_forest_318,0.8764705882352941,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,350,,False,,0,False
487,random_forest_442,0.9137254901960784,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,450,,False,,0,False
488,random_forest_324,0.9196078431372549,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,350,,False,,0,False
489,random_forest_330,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,350,,False,,0,False
490,random_forest_456,0.7215686274509804,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,450,,False,,0,False
491,random_forest_481,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,500,,False,,0,False
492,random_forest_495,0.8450980392156863,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,500,,False,,0,False
493,random_forest_1055,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,950,,False,,0,False
494,random_forest_1041,0.9196078431372549,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,950,,False,,0,False
495,random_forest_278,0.7352941176470589,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,300,,False,,0,False
496,random_forest_536,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,500,,False,,0,False
497,random_forest_34,0.707843137254902,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,100,,False,,0,False
498,random_forest_1069,0.9058823529411765,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,950,,False,,0,False
499,random_forest_250,0.7784313725490196,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,300,,False,,0,False
500,random_forest_244,0.707843137254902,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,300,,False,,0,False
501,random_forest_20,0.9019607843137255,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,100,,False,,0,False
502,random_forest_522,0.7901960784313725,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,500,,False,,0,False
503,random_forest_293,0.9176470588235294,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,300,,False,,0,False
504,random_forest_287,0.8686274509803922,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,300,,False,,0,False
505,random_forest_708,0.8705882352941177,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,650,,False,,0,False
506,random_forest_734,0.8313725490196079,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,700,,False,,0,False
507,random_forest_720,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,700,,False,,0,False
508,random_forest_913,0.8215686274509804,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,850,,False,,0,False
509,random_forest_907,0.7196078431372549,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,850,,False,,0,False
510,random_forest_939,0.7431372549019608,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,850,,False,,0,False
511,random_forest_911,0.796078431372549,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,850,,False,,0,False
512,random_forest_905,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,850,,False,,0,False
513,random_forest_736,0.8509803921568627,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,700,,False,,0,False
514,random_forest_722,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,700,,False,,0,False
515,random_forest_291,0.9137254901960784,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,300,,False,,0,False
516,random_forest_285,0.8313725490196079,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,300,,False,,0,False
517,random_forest_252,0.807843137254902,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,300,,False,,0,False
518,random_forest_36,0.7137254901960784,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,100,,False,,0,False
519,random_forest_534,0.9137254901960784,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,500,,False,,0,False
520,random_forest_520,0.7647058823529411,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,500,,False,,0,False
521,random_forest_22,0.9156862745098039,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,100,,False,,0,False
522,random_forest_246,0.7254901960784313,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,300,,False,,0,False
523,random_forest_1057,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,950,,False,,0,False
524,random_forest_508,0.9176470588235294,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,500,,False,,0,False
525,random_forest_1043,0.9215686274509803,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,950,,False,,0,False
526,random_forest_483,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,500,,False,,0,False
527,random_forest_497,0.8823529411764706,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,500,,False,,0,False
528,random_forest_326,0.9156862745098039,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,350,,False,,0,False
529,random_forest_440,0.9,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,450,,False,,0,False
530,random_forest_454,0.7098039215686275,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,450,,False,,0,False
531,random_forest_332,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,350,,False,,0,False
532,random_forest_468,0.8725490196078431,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,450,,False,,0,False
533,random_forest_859,0.903921568627451,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,800,,False,,0,False
534,random_forest_681,0.9215686274509803,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,650,,False,,0,False
535,random_forest_695,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,650,,False,,0,False
536,random_forest_865,0.9176470588235294,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,800,,False,,0,False
537,random_forest_871,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,800,,False,,0,False
538,random_forest_642,0.792156862745098,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,600,,False,,0,False
539,random_forest_124,0.711764705882353,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,200,,False,,0,False
540,random_forest_130,0.7784313725490196,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,200,,False,,0,False
541,random_forest_656,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,600,,False,,0,False
542,random_forest_118,0.9176470588235294,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,150,,False,,0,False
543,random_forest_119,0.9196078431372549,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,150,,False,,0,False
544,random_forest_131,0.7941176470588235,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,200,,False,,0,False
545,random_forest_657,0.9196078431372549,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,600,,False,,0,False
546,random_forest_643,0.8058823529411765,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,600,,False,,0,False
547,random_forest_125,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,200,,False,,0,False
548,random_forest_870,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,800,,False,,0,False
549,random_forest_864,0.9196078431372549,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,800,,False,,0,False
550,random_forest_694,0.7098039215686275,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,650,,False,,0,False
551,random_forest_680,0.8980392156862745,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,650,,False,,0,False
552,random_forest_858,0.8803921568627451,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,800,,False,,0,False
553,random_forest_469,0.903921568627451,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,450,,False,,0,False
554,random_forest_455,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,450,,False,,0,False
555,random_forest_333,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,350,,False,,0,False
556,random_forest_327,0.9196078431372549,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,350,,False,,0,False
557,random_forest_441,0.9156862745098039,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,450,,False,,0,False
558,random_forest_496,0.8529411764705882,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,500,,False,,0,False
559,random_forest_482,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,500,,False,,0,False
560,random_forest_1042,0.9137254901960784,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,950,,False,,0,False
561,random_forest_1056,0.7215686274509804,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,950,,False,,0,False
562,random_forest_509,0.9156862745098039,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,500,,False,,0,False
563,random_forest_521,0.7764705882352941,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,500,,False,,0,False
564,random_forest_247,0.7254901960784313,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,300,,False,,0,False
565,random_forest_23,0.9117647058823529,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,100,,False,,0,False
566,random_forest_37,0.7196078431372549,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,100,,False,,0,False
567,random_forest_253,0.8235294117647058,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,300,,False,,0,False
568,random_forest_535,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,500,,False,,0,False
569,random_forest_284,0.8156862745098039,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,300,,False,,0,False
570,random_forest_290,0.903921568627451,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,300,,False,,0,False
571,random_forest_723,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,700,,False,,0,False
572,random_forest_737,0.8862745098039215,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,700,,False,,0,False
573,random_forest_904,0.707843137254902,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,850,,False,,0,False
574,random_forest_910,0.7745098039215687,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,850,,False,,0,False
575,random_forest_938,0.7333333333333333,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,850,,False,,0,False
576,random_forest_935,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,850,,False,,0,False
577,random_forest_921,0.9196078431372549,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,850,,False,,0,False
578,random_forest_909,0.7588235294117647,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,850,,False,,0,False
579,random_forest_712,0.9137254901960784,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,650,,False,,0,False
580,random_forest_706,0.8431372549019608,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,650,,False,,0,False
581,random_forest_289,0.903921568627451,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,300,,False,,0,False
582,random_forest_1073,0.9156862745098039,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,950,,False,,0,False
583,random_forest_1067,0.8725490196078431,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,950,,False,,0,False
584,random_forest_538,0.9176470588235294,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,500,,False,,0,False
585,random_forest_510,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,500,,False,,0,False
586,random_forest_12,0.8196078431372549,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,100,,False,,0,False
587,random_forest_276,0.7196078431372549,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,300,,False,,0,False
588,random_forest_262,0.9117647058823529,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,300,,False,,0,False
589,random_forest_504,0.9176470588235294,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,500,,False,,0,False
590,random_forest_458,0.7411764705882353,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,450,,False,,0,False
591,random_forest_464,0.8215686274509804,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,450,,False,,0,False
592,random_forest_302,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,350,,False,,0,False
593,random_forest_316,0.8490196078431372,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,350,,False,,0,False
594,random_forest_470,0.903921568627451,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,450,,False,,0,False
595,random_forest_841,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,800,,False,,0,False
596,random_forest_699,0.7392156862745098,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,650,,False,,0,False
597,random_forest_855,0.8470588235294118,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,800,,False,,0,False
598,random_forest_869,0.9196078431372549,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,800,,False,,0,False
599,random_forest_882,0.7901960784313725,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,800,,False,,0,False
600,random_forest_896,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,800,,False,,0,False
601,random_forest_128,0.7568627450980392,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,200,,False,,0,False
602,random_forest_100,0.7705882352941177,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,150,,False,,0,False
603,random_forest_666,0.7274509803921568,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,650,,False,,0,False
604,random_forest_672,0.8019607843137255,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,650,,False,,0,False
605,random_forest_114,0.9176470588235294,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,150,,False,,0,False
606,random_forest_673,0.8196078431372549,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,650,,False,,0,False
607,random_forest_115,0.9137254901960784,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,150,,False,,0,False
608,random_forest_101,0.7647058823529411,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,150,,False,,0,False
609,random_forest_667,0.7235294117647059,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,650,,False,,0,False
610,random_forest_897,0.9196078431372549,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,800,,False,,0,False
611,random_forest_129,0.7647058823529411,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,200,,False,,0,False
612,random_forest_883,0.807843137254902,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,800,,False,,0,False
613,random_forest_868,0.9235294117647059,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,800,,False,,0,False
614,random_forest_854,0.8294117647058824,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,800,,False,,0,False
615,random_forest_698,0.7450980392156863,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,650,,False,,0,False
616,random_forest_840,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,800,,False,,0,False
617,random_forest_317,0.8764705882352941,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,350,,False,,0,False
618,random_forest_471,0.9117647058823529,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,450,,False,,0,False
619,random_forest_465,0.8313725490196079,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,450,,False,,0,False
620,random_forest_303,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,350,,False,,0,False
621,random_forest_459,0.7431372549019608,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,450,,False,,0,False
622,random_forest_263,0.9137254901960784,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,300,,False,,0,False
623,random_forest_505,0.9156862745098039,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,500,,False,,0,False
624,random_forest_511,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,500,,False,,0,False
625,random_forest_277,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,300,,False,,0,False
626,random_forest_13,0.8235294117647058,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,100,,False,,0,False
627,random_forest_1066,0.8431372549019608,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,950,,False,,0,False
628,random_forest_539,0.9176470588235294,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,500,,False,,0,False
629,random_forest_1072,0.9137254901960784,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,950,,False,,0,False
630,random_forest_288,0.8647058823529412,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,300,,False,,0,False
631,random_forest_707,0.8705882352941177,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,650,,False,,0,False
632,random_forest_713,0.9156862745098039,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,650,,False,,0,False
633,random_forest_908,0.7529411764705882,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,850,,False,,0,False
634,random_forest_920,0.9,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,850,,False,,0,False
635,random_forest_934,0.7058823529411765,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,850,,False,,0,False
636,random_forest_922,0.9156862745098039,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,850,,False,,0,False
637,random_forest_936,0.7176470588235294,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,850,,False,,0,False
638,random_forest_739,0.907843137254902,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,700,,False,,0,False
639,random_forest_705,0.8333333333333334,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,650,,False,,0,False
640,random_forest_711,0.9176470588235294,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,650,,False,,0,False
641,random_forest_39,0.7450980392156863,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,100,,False,,0,False
642,random_forest_1064,0.8215686274509804,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,950,,False,,0,False
643,random_forest_1070,0.8980392156862745,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,950,,False,,0,False
644,random_forest_249,0.7607843137254902,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,300,,False,,0,False
645,random_forest_507,0.9215686274509803,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,500,,False,,0,False
646,random_forest_1058,0.7411764705882353,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,950,,False,,0,False
647,random_forest_261,0.9176470588235294,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,300,,False,,0,False
648,random_forest_11,0.792156862745098,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,100,,False,,0,False
649,random_forest_275,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,300,,False,,0,False
650,random_forest_513,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,500,,False,,0,False
651,random_forest_498,0.8784313725490196,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,500,,False,,0,False
652,random_forest_329,0.9156862745098039,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,350,,False,,0,False
653,random_forest_473,0.9137254901960784,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,450,,False,,0,False
654,random_forest_315,0.8490196078431372,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,350,,False,,0,False
655,random_forest_301,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,350,,False,,0,False
656,random_forest_467,0.8725490196078431,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,450,,False,,0,False
657,random_forest_856,0.8509803921568627,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,800,,False,,0,False
658,random_forest_842,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,800,,False,,0,False
659,random_forest_895,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,800,,False,,0,False
660,random_forest_659,0.9156862745098039,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,600,,False,,0,False
661,random_forest_881,0.7705882352941177,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,800,,False,,0,False
662,random_forest_117,0.9156862745098039,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,150,,False,,0,False
663,random_forest_671,0.7901960784313725,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,650,,False,,0,False
664,random_forest_665,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,650,,False,,0,False
665,random_forest_103,0.803921568627451,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,150,,False,,0,False
666,random_forest_664,0.707843137254902,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,650,,False,,0,False
667,random_forest_102,0.7941176470588235,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,150,,False,,0,False
668,random_forest_116,0.9137254901960784,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,150,,False,,0,False
669,random_forest_670,0.7823529411764706,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,650,,False,,0,False
670,random_forest_880,0.7686274509803922,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,800,,False,,0,False
671,random_forest_658,0.9176470588235294,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,600,,False,,0,False
672,random_forest_894,0.9156862745098039,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,800,,False,,0,False
673,random_forest_843,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,800,,False,,0,False
674,random_forest_857,0.8803921568627451,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,800,,False,,0,False
675,random_forest_300,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,350,,False,,0,False
676,random_forest_466,0.8490196078431372,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,450,,False,,0,False
677,random_forest_472,0.9117647058823529,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,450,,False,,0,False
678,random_forest_314,0.8333333333333334,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,350,,False,,0,False
679,random_forest_328,0.9137254901960784,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,350,,False,,0,False
680,random_forest_499,0.907843137254902,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,500,,False,,0,False
681,random_forest_274,0.707843137254902,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,300,,False,,0,False
682,random_forest_10,0.7843137254901961,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,100,,False,,0,False
683,random_forest_512,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,500,,False,,0,False
684,random_forest_506,0.9215686274509803,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,500,,False,,0,False
685,random_forest_260,0.8921568627450981,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,300,,False,,0,False
686,random_forest_1059,0.7490196078431373,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,950,,False,,0,False
687,random_forest_248,0.7490196078431373,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,300,,False,,0,False
688,random_forest_1071,0.9156862745098039,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,950,,False,,0,False
689,random_forest_1065,0.8352941176470589,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,950,,False,,0,False
690,random_forest_38,0.7450980392156863,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,100,,False,,0,False
691,random_forest_710,0.8960784313725491,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,650,,False,,0,False
692,random_forest_704,0.8176470588235294,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,650,,False,,0,False
693,random_forest_738,0.8823529411764706,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,700,,False,,0,False
694,random_forest_937,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,850,,False,,0,False
695,random_forest_923,0.9176470588235294,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,850,,False,,0,False
696,random_forest_927,0.9176470588235294,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,850,,False,,0,False
697,random_forest_933,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,850,,False,,0,False
698,random_forest_700,0.7666666666666667,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,650,,False,,0,False
699,random_forest_714,0.9215686274509803,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,650,,False,,0,False
700,random_forest_728,0.7470588235294118,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,700,,False,,0,False
701,random_forest_264,0.9176470588235294,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,300,,False,,0,False
702,random_forest_502,0.9137254901960784,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,500,,False,,0,False
703,random_forest_516,0.7156862745098039,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,500,,False,,0,False
704,random_forest_14,0.8313725490196079,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,100,,False,,0,False
705,random_forest_270,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,300,,False,,0,False
706,random_forest_1049,0.9196078431372549,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,950,,False,,0,False
707,random_forest_258,0.8725490196078431,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,300,,False,,0,False
708,random_forest_1061,0.7745098039215687,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,950,,False,,0,False
709,random_forest_1075,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,950,,False,,0,False
710,random_forest_28,0.9176470588235294,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,100,,False,,0,False
711,random_forest_489,0.7627450980392156,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,500,,False,,0,False
712,random_forest_310,0.7745098039215687,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,350,,False,,0,False
713,random_forest_476,0.9176470588235294,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,450,,False,,0,False
714,random_forest_462,0.7901960784313725,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,450,,False,,0,False
715,random_forest_304,0.7137254901960784,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,350,,False,,0,False
716,random_forest_338,0.7490196078431373,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,350,,False,,0,False
717,random_forest_853,0.8156862745098039,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,800,,False,,0,False
718,random_forest_847,0.7254901960784313,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,800,,False,,0,False
